SignalDate,NextDate,Market,Sector,Symbol,Contribution
2020-08-31,2020-10-30,US,Consumer Discretionary,AMZN,-0.013737301113277247
2020-08-31,2020-10-30,KR,ETF,069500,-0.0022489138768208555
2020-10-30,2020-11-30,US,Industrials,FDX,0.01741372585119294
2020-10-30,2020-11-30,US,Industrials,DE,0.026345302490350976
2020-10-30,2020-11-30,US,Information Technology,NOW,0.012386873082649592
2020-10-30,2020-11-30,US,Information Technology,QCOM,0.03216868821194696
2020-10-30,2020-11-30,US,Consumer Discretionary,GM,0.044936791574637994
2020-10-30,2020-11-30,US,Industrials,CAT,0.01755272541685604
2020-11-30,2021-01-29,US,Consumer Discretionary,TSLA,0.07463333843034964
2020-11-30,2021-01-29,US,,FCX,0.028217238099621997
2020-11-30,2021-01-29,KR,Information Technology,053610,0.04022277227722773
2020-11-30,2021-01-29,KR,ETF,069500,0.034813319878910176
2021-01-29,2021-02-26,US,Information Technology,AMAT,0.025692197916456192
2021-01-29,2021-02-26,US,Information Technology,MU,0.019361532322426177
2021-01-29,2021-02-26,US,Materials,DD,-0.012696212663426541
2021-01-29,2021-02-26,US,Information Technology,QCOM,-0.014691537086847171
2021-01-29,2021-02-26,US,Information Technology,AVGO,0.004913924128351179
2021-01-29,2021-02-26,US,Financials,COF,0.01791092208022942
2021-01-29,2021-02-26,KR,ETF,069500,0.0016118106817194849
2021-02-26,2021-03-31,KR,Industrials,319400,-0.02845670391061452
2021-02-26,2021-03-31,US,,FCX,-0.005418767199010702
2021-02-26,2021-03-31,KR,Industrials,099320,-0.0009057971014492794
2021-02-26,2021-03-31,KR,ETF,069500,0.002158014626543567
2021-03-31,2021-04-30,US,Information Technology,AMAT,-0.0011103107082187091
2021-03-31,2021-04-30,US,Industrials,DE,-0.0014656141956605657
2021-03-31,2021-04-30,US,Financials,COF,0.028622731175386457
2021-03-31,2021-04-30,US,Information Technology,LRCX,0.0070587453008714345
2021-03-31,2021-04-30,US,Industrials,GE,-0.00012691640186381542
2021-03-31,2021-04-30,US,Financials,MET,0.007786376826689256
2021-04-30,2021-06-30,US,Information Technology,AMAT,0.012482025387900367
2021-04-30,2021-06-30,US,Financials,COF,0.0067155181355449765
2021-04-30,2021-06-30,US,Financials,WFC,0.0012534453169609585
2021-04-30,2021-06-30,US,Information Technology,LRCX,0.008476024443397012
2021-04-30,2021-06-30,US,Industrials,DE,-0.007743624541680963
2021-04-30,2021-06-30,US,Financials,SCHW,0.00615553458396952
2021-06-30,2021-07-30,US,Information Technology,NVDA,-0.0035959702577658442
2021-06-30,2021-07-30,US,Information Technology,AMAT,-0.002477918018800976
2021-06-30,2021-07-30,US,Financials,SCHW,-0.009535526375372423
2021-06-30,2021-07-30,US,Financials,GS,-0.0017502807566156678
2021-06-30,2021-07-30,US,Financials,MS,0.007781613629190323
2021-06-30,2021-07-30,US,Information Technology,LRCX,-0.0029177665912445733
2021-06-30,2021-07-30,KR,ETF,069500,-0.004588872797096966
2021-07-30,2021-08-31,US,Financials,COF,0.00566837202984638
2021-07-30,2021-08-31,US,Information Technology,NVDA,0.02470166028642991
2021-07-30,2021-08-31,US,Financials,MS,0.014673193734459966
2021-07-30,2021-08-31,US,Information Technology,INTU,0.011365430879827701
2021-07-30,2021-08-31,US,Information Technology,AMAT,-0.005422704162956334
2021-07-30,2021-08-31,US,Financials,WFC,-0.00014903850914801026
2021-08-31,2021-09-30,US,,DVN,0.041765919762917283
2021-08-31,2021-09-30,US,Information Technology,NVDA,-0.013979759896039987
2021-08-31,2021-09-30,US,Financials,COF,-0.004518902911965633
2021-08-31,2021-09-30,KR,ETF,360750,-0.0019818799546998944
2021-09-30,2021-10-29,US,Financials,AIG,0.01093095145578509
2021-09-30,2021-10-29,US,Financials,SCHW,0.018023861365476113
2021-09-30,2021-10-29,US,Financials,BAC,0.017937015648906263
2021-09-30,2021-10-29,US,Financials,JPM,0.006304358864327833
2021-09-30,2021-10-29,US,Financials,AXP,0.005697936577886864
2021-09-30,2021-10-29,US,Financials,USB,0.0022351514553827618
2021-09-30,2021-10-29,KR,ETF,360750,0.003706328010028903
2021-10-29,2021-11-30,US,Information Technology,NVDA,0.03972200330685616
2021-10-29,2021-11-30,US,Information Technology,INTU,0.006004237958773029
2021-10-29,2021-11-30,US,Information Technology,PLTR,-0.02886950602690495
2021-10-29,2021-11-30,US,Financials,WFC,-0.008923076685177063
2021-10-29,2021-11-30,US,Financials,BAC,-0.009896561564022377
2021-10-29,2021-11-30,US,Financials,MS,-0.011063820035208782
2021-10-29,2021-11-30,KR,ETF,360750,0.0036126016044201337
2021-11-30,2022-02-28,US,Information Technology,NVDA,-0.028987691929416467
2021-11-30,2022-02-28,US,Information Technology,AMD,-0.025278957854088863
2021-11-30,2022-02-28,US,Information Technology,INTU,-0.031077605702287046
2021-11-30,2022-02-28,US,Health Care,PFE,-0.01368346655006435
2021-11-30,2022-02-28,US,Information Technology,QCOM,-0.005012850669308972
2021-11-30,2022-02-28,US,Information Technology,MSFT,-0.01077972838833102
2021-11-30,2022-02-28,KR,ETF,360750,-0.006591015078501477
2022-02-28,2022-03-31,US,Energy,COP,0.009555872836757628
2022-02-28,2022-03-31,US,Energy,CVX,0.021793940902279818
2022-02-28,2022-03-31,US,Energy,XLE,0.015564322272619835
2022-02-28,2022-03-31,US,Energy,XOM,0.008862538349302024
2022-02-28,2022-03-31,US,Financials,AXP,-0.006459672534071888
2022-02-28,2022-03-31,US,Financials,AIG,0.005102722071512485
2022-03-31,2022-04-29,US,,OXY,-0.005452542606856001
2022-03-31,2022-04-29,US,,APA,-0.0012896342676647077
2022-03-31,2022-04-29,KR,Information Technology,007810,-0.012299999999999998
2022-03-31,2022-04-29,KR,ETF,360750,-0.00792066027689032
2022-04-29,2022-05-31,US,Energy,XOM,0.02293915917240278
2022-04-29,2022-05-31,US,Energy,XLE,0.026724322118648093
2022-04-29,2022-05-31,US,Health Care,LLY,0.012760443398866284
2022-04-29,2022-05-31,US,Health Care,BMY,0.0003985378586602861
2022-04-29,2022-05-31,US,Consumer Staples,MO,-0.004438830130135592
2022-04-29,2022-05-31,US,Consumer Staples,KHC,-0.0172676685555951
2022-05-31,2022-06-30,US,Energy,COP,-0.03241531755078743
2022-05-31,2022-06-30,US,Energy,XLE,-0.02845577041149174
2022-05-31,2022-06-30,US,Energy,XOM,-0.017986116596813297
2022-05-31,2022-06-30,US,Energy,CVX,-0.028512505697543877
2022-05-31,2022-06-30,US,Health Care,LLY,0.005737371646670393
2022-05-31,2022-06-30,US,Health Care,MRK,-0.00020622891525057252
2022-06-30,2022-07-29,US,Health Care,LLY,0.002806641319783661
2022-06-30,2022-07-29,US,Health Care,BMY,-0.00696968742538151
2022-06-30,2022-07-29,US,Health Care,MRK,-0.0033453849491562786
2022-06-30,2022-07-29,US,Health Care,ABBV,-0.009040248621599706
2022-06-30,2022-07-29,US,Health Care,UNH,0.009316053359334348
2022-06-30,2022-07-29,US,Health Care,PFE,-0.004857513542302164
2022-07-29,2022-08-31,US,Health Care,LLY,-0.01562634628100229
2022-07-29,2022-08-31,US,Health Care,UNH,-0.00795508656475677
2022-07-29,2022-08-31,US,Health Care,AMGN,-0.004026432486555327
2022-07-29,2022-08-31,US,Industrials,GD,0.0018694689816769056
2022-08-31,2022-09-30,KR,Health Care,214370,-0.018249607535321816
2022-08-31,2022-09-30,US,,OXY,-0.024892912463142805
2022-08-31,2022-09-30,US,Industrials,GD,-0.013726944474527276
2022-08-31,2022-09-30,US,Industrials,LMT,-0.01509423036827462
2022-09-30,2022-10-31,KR,Industrials,058610,-0.007586705202312145
2022-09-30,2022-10-31,US,Energy,COP,0.04351306835540786
2022-09-30,2022-10-31,US,Health Care,LLY,0.022464028488883445
2022-09-30,2022-10-31,US,,TWX,
2022-10-31,2022-11-30,US,Energy,COP,-0.002089756887008326
2022-10-31,2022-11-30,US,Energy,XOM,0.0016089878529715052
2022-10-31,2022-11-30,US,Health Care,GILD,0.014927989679656695
2022-10-31,2022-11-30,US,Energy,XLE,0.00159721349291983
2022-10-31,2022-11-30,US,Energy,CVX,0.0026450778445585854
2022-10-31,2022-11-30,US,Health Care,BIIB,0.009583161691697095
2022-10-31,2022-11-30,KR,ETF,379800,-0.006899350649350655
2022-10-31,2022-11-30,KR,ETF,360750,-0.007106872975890605
2022-11-30,2023-01-31,US,Health Care,BIIB,-0.007793480630117236
2022-11-30,2023-01-31,US,Health Care,GILD,-0.006060653817312485
2022-11-30,2023-01-31,US,Health Care,MRK,-0.003024509351070607
2022-11-30,2023-01-31,US,Health Care,LLY,-0.012095288645280347
2022-11-30,2023-01-31,US,Industrials,DE,-0.0064161899949191446
2022-11-30,2023-01-31,US,Health Care,AMGN,-0.019785855656273183
2023-01-31,2023-02-28,US,Industrials,GE,0.008759935956687004
2023-01-31,2023-02-28,US,Industrials,BA,-0.00895930903618325
2023-01-31,2023-02-28,US,Industrials,CAT,-0.008416263601843646
2023-01-31,2023-02-28,US,Information Technology,NVDA,0.031384925155345966
2023-01-31,2023-02-28,US,Financials,MS,-0.0014213026660782426
2023-01-31,2023-02-28,US,Industrials,UBER,0.012555221432094643
2023-02-28,2023-03-31,KR,Health Care,214370,0.01941850594227504
2023-02-28,2023-03-31,US,Information Technology,NVDA,0.03687424644544306
2023-02-28,2023-03-31,KR,Industrials,058610,0.12674581005586594
2023-02-28,2023-03-31,US,Industrials,GE,0.024300447371712705
2023-03-31,2023-04-28,US,Information Technology,NVDA,-0.00016802667588713033
2023-03-31,2023-04-28,US,Industrials,GE,0.00587521284947993
2023-03-31,2023-04-28,US,Information Technology,AMD,-0.014692376970599311
2023-03-31,2023-04-28,US,Industrials,FDX,-0.0005179064771619335
2023-03-31,2023-04-28,US,Industrials,BA,-0.0044328281404748164
2023-03-31,2023-04-28,US,Information Technology,CRM,-0.0011763133691187755
2023-04-28,2023-05-31,US,Information Technology,NVDA,0.04038183647198757
2023-04-28,2023-05-31,US,Industrials,GE,0.0028740169263582345
2023-04-28,2023-05-31,US,Industrials,FDX,-0.004780432181738675
2023-04-28,2023-05-31,US,Health Care,ISRG,0.0024419195605868507
2023-04-28,2023-05-31,US,Industrials,BA,-0.0005803279048212096
2023-04-28,2023-05-31,US,Information Technology,MSFT,0.007900584809591635
2023-04-28,2023-05-31,KR,ETF,379800,0.0007619559858365783
2023-04-28,2023-05-31,KR,ETF,360750,0.0006025548324897458
2023-04-28,2023-05-31,KR,ETF,069500,0.004580672626649641
2023-05-31,2023-06-30,US,Information Technology,PLTR,0.0037465058324722814
2023-05-31,2023-06-30,US,Information Technology,NVDA,0.010507603630912282
2023-05-31,2023-06-30,US,Information Technology,AMD,-0.003233413571453002
2023-05-31,2023-06-30,US,Information Technology,AVGO,0.0070510837801415335
2023-05-31,2023-06-30,US,Information Technology,CRM,-0.0048228773522325736
2023-05-31,2023-06-30,US,Information Technology,ORCL,0.01103349156116836
2023-05-31,2023-06-30,KR,ETF,379800,0.003988603988603994
2023-05-31,2023-06-30,KR,ETF,360750,0.004059291222182261
2023-05-31,2023-06-30,KR,ETF,069500,-2.6166879272556308e-05
2023-06-30,2023-07-31,US,Information Technology,NVDA,0.01162800865171339
2023-06-30,2023-07-31,US,Information Technology,PLTR,0.03268826738658465
2023-06-30,2023-07-31,US,Industrials,UBER,0.016189229100243525
2023-06-30,2023-07-31,US,Industrials,GE,0.004525844856888659
2023-06-30,2023-07-31,US,Information Technology,AVGO,0.003999040544408064
2023-06-30,2023-07-31,US,Information Technology,ORCL,-0.001351536595213328
2023-06-30,2023-07-31,KR,ETF,379800,0.0006816632583503709
2023-06-30,2023-07-31,KR,ETF,360750,0.00030567018187374926
2023-06-30,2023-07-31,KR,ETF,069500,0.0022084805653710157
2023-07-31,2023-08-31,US,Information Technology,PLTR,-0.02721774514434183
2023-07-31,2023-08-31,US,Information Technology,NVDA,0.006244064788820372
2023-07-31,2023-08-31,US,Industrials,UBER,-0.005009658946656442
2023-07-31,2023-08-31,US,Information Technology,AVGO,0.002997116466329978
2023-07-31,2023-08-31,US,Information Technology,LRCX,-0.0024882166571501304
2023-07-31,2023-08-31,US,Industrials,GE,0.0002139893839518218
2023-07-31,2023-08-31,KR,ETF,379800,0.002921747967479682
2023-07-31,2023-08-31,KR,ETF,360750,0.002857796067672607
2023-07-31,2023-08-31,KR,ETF,069500,-0.0034005421619107195
2023-08-31,2023-10-31,US,Information Technology,NVDA,-0.021709157602885887
2023-08-31,2023-10-31,US,Information Technology,ADBE,-0.006096477095122149
2023-08-31,2023-10-31,US,Information Technology,AVGO,-0.010420750282321853
2023-08-31,2023-10-31,US,Communication Services,NFLX,-0.006338202449699223
2023-08-31,2023-10-31,US,Industrials,GE,-0.006281496721759178
2023-08-31,2023-10-31,US,Industrials,UBER,-0.010454162611750292
2023-08-31,2023-10-31,KR,ETF,379800,-0.007658744894170066
2023-08-31,2023-10-31,KR,ETF,360750,-0.007940488131059853
2023-10-31,2023-11-30,US,Information Technology,NOW,0.0238068136210706
2023-10-31,2023-11-30,US,Information Technology,INTC,0.03049127578661439
2023-10-31,2023-11-30,US,Information Technology,MSFT,0.016392699882224006
2023-10-31,2023-11-30,US,Financials,AIG,0.009786347554743547
2023-10-31,2023-11-30,US,Information Technology,IBM,0.01448951225690429
2023-10-31,2023-11-30,US,Industrials,GD,0.003127385083394666
2023-11-30,2024-01-31,KR,Industrials,056080,-0.033831194867682435
2023-11-30,2024-01-31,US,Information Technology,PLTR,-0.03703241180010529
2023-11-30,2024-01-31,KR,ETF,379800,0.02150714554343737
2023-11-30,2024-01-31,KR,ETF,360750,0.02070591233435269
2024-01-31,2024-02-29,US,Information Technology,NVDA,0.02858096119629654
2024-01-31,2024-02-29,US,Information Technology,AMD,0.014813045486459543
2024-01-31,2024-02-29,US,Information Technology,AVGO,0.010211029647507664
2024-01-31,2024-02-29,US,Health Care,LLY,0.016943826706980736
2024-01-31,2024-02-29,US,Information Technology,NOW,0.0007760671059765079
2024-01-31,2024-02-29,US,Information Technology,CRM,0.009865147840901756
2024-01-31,2024-02-29,KR,ETF,379800,0.003238866396761142
2024-01-31,2024-02-29,KR,ETF,360750,0.00321297429620564
2024-02-29,2024-04-30,KR,Information Technology,080220,-0.03217250922509225
2024-02-29,2024-04-30,KR,ETF,379800,0.008946078431372559
2024-02-29,2024-04-30,KR,ETF,360750,0.008060332048621402
2024-02-29,2024-04-30,KR,ETF,069500,0.0042643365424864105
2024-04-30,2024-05-31,US,Information Technology,NVDA,0.03360887126699516
2024-04-30,2024-05-31,US,Industrials,GE,0.0025645691172710983
2024-04-30,2024-05-31,US,Information Technology,MU,0.013323283322931506
2024-04-30,2024-05-31,US,Financials,AXP,0.0031886889286338593
2024-04-30,2024-05-31,US,Financials,WFC,0.001990226304664111
2024-04-30,2024-05-31,US,Financials,SCHW,-0.0007258551711676886
2024-04-30,2024-05-31,KR,ETF,379800,0.003314098565190271
2024-04-30,2024-05-31,KR,ETF,360750,0.0033754974417282424
2024-05-31,2024-06-28,US,Information Technology,NVDA,0.01692575487697813
2024-05-31,2024-06-28,US,Industrials,GE,-0.004981618998121788
2024-05-31,2024-06-28,US,Information Technology,MU,0.006965330198875345
2024-05-31,2024-06-28,US,Information Technology,QCOM,-0.0031822230888384723
2024-05-31,2024-06-28,US,Information Technology,AMAT,0.01296262819366012
2024-05-31,2024-06-28,US,Financials,AXP,-0.004694428168244287
2024-06-28,2024-07-31,KR,Consumer Staples,003230,-0.014573991031390128
2024-06-28,2024-07-31,KR,ETF,379800,-0.000762638001162122
2024-06-28,2024-07-31,KR,ETF,360750,-0.0012407358390682868
2024-06-28,2024-07-31,KR,ETF,069500,-0.0020430665455960575
2024-07-31,2024-08-30,US,Information Technology,AVGO,0.0016648211897190845
2024-07-31,2024-08-30,US,Information Technology,PLTR,0.021336929419729034
2024-07-31,2024-08-30,US,Financials,GS,0.0010408661866744828
2024-07-31,2024-08-30,US,Financials,AXP,0.002771297386654298
2024-07-31,2024-08-30,US,Financials,BK,0.006051175154416166
2024-07-31,2024-08-30,US,Health Care,AMGN,0.001385236830187958
2024-07-31,2024-08-30,KR,ETF,379800,-0.0006198949824970795
2024-07-31,2024-08-30,KR,ETF,069500,-0.00598360655737705
2024-08-30,2024-09-30,US,Information Technology,PLTR,0.03028378496336311
2024-08-30,2024-09-30,US,Information Technology,AVGO,0.01048943642734142
2024-08-30,2024-09-30,US,Health Care,LLY,-0.012860855988865641
2024-08-30,2024-09-30,US,Health Care,ISRG,-0.00046012079913273124
2024-08-30,2024-09-30,US,Financials,GS,-0.004945309231493944
2024-08-30,2024-09-30,US,Financials,BK,0.008892784698134149
2024-09-30,2024-10-31,US,Information Technology,PLTR,0.011720431507881091
2024-09-30,2024-10-31,US,Information Technology,NVDA,0.009321456323884059
2024-09-30,2024-10-31,US,Information Technology,AVGO,-0.0015825978317095869
2024-09-30,2024-10-31,US,Information Technology,ORCL,-0.0012808608638429032
2024-09-30,2024-10-31,US,Financials,BK,0.00551742169946925
2024-09-30,2024-10-31,US,Information Technology,IBM,-0.006495393138930106
2024-09-30,2024-10-31,KR,ETF,379800,0.006674473067915687
2024-09-30,2024-10-31,KR,ETF,360750,0.006313536650615292
2024-10-31,2024-11-29,US,Information Technology,PLTR,0.0767564954718829
2024-10-31,2024-11-29,US,Information Technology,NVDA,0.0051691165226149804
2024-10-31,2024-11-29,US,Information Technology,AVGO,-0.005662084393627906
2024-10-31,2024-11-29,US,Information Technology,ORCL,0.012660862764809627
2024-10-31,2024-11-29,US,Financials,BK,0.010798175523965697
2024-10-31,2024-11-29,US,Health Care,ISRG,0.009467292180918407
2024-10-31,2024-11-29,KR,ETF,379800,0.006346048298572993
2024-10-31,2024-11-29,KR,ETF,360750,0.0063537996980372324
2024-11-29,2025-01-31,US,Information Technology,PLTR,0.02871570440532692
2024-11-29,2025-01-31,US,Consumer Discretionary,TSLA,0.02152624935202313
2024-11-29,2025-01-31,US,Information Technology,NVDA,-0.016430142630461372
2024-11-29,2025-01-31,US,Information Technology,ORCL,-0.009712450338555056
2024-11-29,2025-01-31,US,Financials,COF,0.007616777568701744
2024-11-29,2025-01-31,US,Consumer Discretionary,BKNG,-0.010971026202747189
2024-11-29,2025-01-31,KR,ETF,379800,0.0070514494646121695
2024-11-29,2025-01-31,KR,ETF,360750,0.006764846743295028
2025-01-31,2025-02-28,US,Information Technology,PLTR,0.003682265074713781
2025-01-31,2025-02-28,US,Communication Services,NFLX,0.00048629812298123243
2025-01-31,2025-02-28,US,Communication Services,META,-0.0038052395606381073
2025-01-31,2025-02-28,US,Information Technology,AVGO,-0.012337881615064702
2025-01-31,2025-02-28,US,Financials,GS,-0.0029325879814278283
2025-01-31,2025-02-28,US,Financials,COF,-0.0015726982754832863
2025-01-31,2025-02-28,KR,ETF,379800,-0.005772558714462306
2025-01-31,2025-02-28,KR,ETF,360750,-0.005094275329395728
2025-02-28,2025-03-31,KR,Consumer Staples,003230,0.0
2025-02-28,2025-03-31,US,,FOX,-0.0037732047355162612
2025-02-28,2025-03-31,US,,FOXA,-0.0023660961027920577
2025-02-28,2025-03-31,US,Health Care,GILD,-0.002417062528630054
2025-03-31,2025-04-30,US,Health Care,GILD,-0.008195743480560347
2025-03-31,2025-04-30,US,Health Care,CVS,-0.0008665925943938297
2025-03-31,2025-04-30,US,Financials,V,-0.0023588347282748794
2025-03-31,2025-04-30,US,Financials,BRK.B,0.00020966580565588236
2025-03-31,2025-04-30,US,Financials,AIG,-0.010390317757285512
2025-03-31,2025-04-30,US,Industrials,RTX,-0.007964681971088572
2025-04-30,2025-05-30,US,Information Technology,PLTR,0.018771805784803863
2025-04-30,2025-05-30,US,Industrials,GEV,0.04591625209006596
2025-04-30,2025-05-30,US,Financials,BRK.B,-0.009154558069986513
2025-04-30,2025-05-30,US,Information Technology,AVGO,0.0429504244765622
2025-04-30,2025-05-30,US,Industrials,UBER,0.00648068436574393
2025-04-30,2025-05-30,US,Financials,V,0.009790925566967404
2025-05-30,2025-06-30,US,Information Technology,PLTR,0.005741903914322906
2025-05-30,2025-06-30,US,Industrials,GEV,0.019792938719763176
2025-05-30,2025-06-30,US,Information Technology,AVGO,0.02356670592312582
2025-05-30,2025-06-30,US,Industrials,GE,0.007780634377147858
2025-05-30,2025-06-30,US,Industrials,BA,0.0017766346525526961
2025-05-30,2025-06-30,US,Information Technology,INTU,0.007556167274427983
2025-06-30,2025-07-31,US,Information Technology,PLTR,0.018469146206963695
2025-06-30,2025-07-31,US,Industrials,GEV,0.02838567114753085
2025-06-30,2025-07-31,US,Information Technology,ORCL,0.018650800257415386
2025-06-30,2025-07-31,US,Information Technology,AVGO,0.007483621553888879
2025-06-30,2025-07-31,US,Industrials,GE,0.006254367255632001
2025-06-30,2025-07-31,US,Information Technology,IBM,-0.016139887893956307
2025-06-30,2025-07-31,KR,ETF,069500,0.006580237197807495
2025-07-31,2025-08-29,US,Information Technology,PLTR,-0.0009206044705107787
2025-07-31,2025-08-29,US,Industrials,GEV,-0.006370276110961459
2025-07-31,2025-08-29,US,Information Technology,ORCL,-0.0096815543441863
2025-07-31,2025-08-29,US,Information Technology,AVGO,0.0011167896337316247
2025-07-31,2025-08-29,US,Information Technology,AMD,-0.006896939287598909
2025-07-31,2025-08-29,US,Information Technology,NVDA,-0.0018440460767845915
2025-07-31,2025-08-29,KR,ETF,069500,-0.001466216850832236
2025-07-31,2025-08-29,KR,ETF,360750,0.001243992083686744
2025-07-31,2025-08-29,KR,ETF,379800,0.0012914496743733474
2025-08-29,2025-09-30,US,Information Technology,PLTR,0.01822899364969599
2025-08-29,2025-09-30,US,Industrials,GEV,0.0003498604869381546
2025-08-29,2025-09-30,US,Information Technology,AVGO,0.012361336116824242
2025-08-29,2025-09-30,US,Information Technology,AMD,-0.0005739077602595744
2025-08-29,2025-09-30,US,Financials,C,0.0056723378594492795
2025-08-29,2025-09-30,US,Information Technology,NVDA,0.00791679455262896
2025-08-29,2025-09-30,KR,ETF,069500,0.011405607563474184
2025-08-29,2025-09-30,KR,ETF,360750,0.0039881699229252655
2025-08-29,2025-09-30,KR,ETF,379800,0.003939839790747104
2025-09-30,2025-10-31,US,Information Technology,PLTR,0.008795333471201299
2025-09-30,2025-10-31,US,Information Technology,MU,0.030063552308580616
2025-09-30,2025-10-31,US,Information Technology,ORCL,-0.005744176578771882
2025-09-30,2025-10-31,US,Information Technology,AVGO,0.010701905394304155
2025-09-30,2025-10-31,US,Information Technology,LRCX,0.0156401994091242
2025-09-30,2025-10-31,US,Information Technology,INTC,0.01706243441060917
2025-09-30,2025-10-31,KR,ETF,069500,0.019877718790670667
2025-09-30,2025-10-31,KR,ETF,360750,0.00422584629877964
2025-09-30,2025-10-31,KR,ETF,379800,0.004248040964755795
2025-10-31,2025-11-28,US,Information Technology,MU,0.005048833592365259
2025-10-31,2025-11-28,US,Information Technology,PLTR,-0.01419774821502116
2025-10-31,2025-11-28,US,Information Technology,AMD,-0.013393026558242335
2025-10-31,2025-11-28,US,Information Technology,INTC,0.0012669826810038033
2025-10-31,2025-11-28,US,Information Technology,LRCX,-0.0008241953702642827
2025-10-31,2025-11-28,US,Information Technology,AVGO,0.008015224612062789
2025-10-31,2025-11-28,KR,ETF,069500,-0.0038136995525560186
2025-10-31,2025-11-28,KR,ETF,379800,0.002599724758661558
2025-10-31,2025-11-28,KR,ETF,360750,0.002488712696839556
2025-11-28,2026-01-30,US,Information Technology,MU,0.06712058586516481
2025-11-28,2026-01-30,US,Information Technology,LRCX,0.0443557613115844
2025-11-28,2026-01-30,US,Information Technology,INTC,0.012952004486762666
2025-11-28,2026-01-30,US,Information Technology,AVGO,-0.015667639959206753
2025-11-28,2026-01-30,US,Information Technology,AMAT,0.024691556621951053
2025-11-28,2026-01-30,US,Health Care,LLY,-0.0031671903520118015
2025-11-28,2026-01-30,KR,ETF,069500,0.03472024848146883
2025-11-28,2026-01-30,KR,ETF,360750,-0.0007819822714978189
2025-11-28,2026-01-30,KR,ETF,379800,-0.0008549636201267832
2026-01-30,2026-02-27,KR,ETF,069500,0.02416833753745985
2026-01-30,2026-02-27,KR,ETF,0000J0,0.019384341218204128
2026-01-30,2026-02-27,US,Industrials,LMT,0.004180114719814239
2026-01-30,2026-02-27,US,Industrials,CAT,0.014446681277783355
2026-01-30,2026-02-27,US,Industrials,GEV,0.02252142192802986
2026-01-30,2026-02-27,US,Health Care,JNJ,0.011001434057236685
2026-01-30,2026-02-27,KR,ETF,0000Z0,0.010876132930513593
2026-01-30,2026-02-27,US,Industrials,FDX,0.022325664687303397
2026-01-30,2026-02-27,US,Health Care,GILD,0.00547923252187394
