date,Daily Top20,Weekly Top20,Weekly Buffer 20/25,Weekly Score50 MADScale,Biweekly Score50 MADScale
2022-11-24,1.0,1.0,1.0,0.9597514890799567,0.9597514890799567
2022-11-25,1.0,1.0,1.0,0.9600495577911483,0.9600495577911483
2022-11-28,1.0,1.0,1.0,0.9560862229270607,0.9560862229270607
2022-11-29,1.0,1.0,1.0,0.9573601847803734,0.9573601847803734
2022-11-30,1.0,1.0,1.0,0.9592174044968941,0.9592174044968941
2022-12-01,1.0,1.0,1.0,0.9619813320358173,0.9619813320358173
2022-12-02,1.0,1.0,1.0,0.9572740684953676,0.9572740684953676
2022-12-05,1.0,1.0,1.0,0.9557441192067478,0.9557441192067478
2022-12-06,1.0,1.0,1.0,0.952646056616399,0.952646056616399
2022-12-07,1.0,1.0,1.0,0.9506699257648615,0.9506699257648615
2022-12-08,1.0,1.0,1.0,0.9492345779764884,0.9492345779764884
2022-12-09,1.0,1.0,1.0,0.951663714922195,0.951663714922195
2022-12-12,1.0,1.0,1.0,0.9517780653204703,0.9517780653204703
2022-12-13,1.0,1.0,1.0,0.9517107770090372,0.9517107770090372
2022-12-14,1.0,1.0,1.0,0.9528921720723804,0.9528921720723804
2022-12-15,1.0,1.0,1.0,0.9524565146566244,0.9524565146566244
2022-12-16,1.0,1.0,1.0,0.9485542060237939,0.9485542060237939
2022-12-19,1.0,1.0,1.0,0.9484606314797692,0.9484606314797692
2022-12-20,1.0,1.0,1.0,0.9442192695320591,0.9442192695320591
2022-12-21,1.0,1.0,1.0,0.9464475639801267,0.9464475639801267
2022-12-22,1.0,1.0,1.0,0.9483480981907668,0.9483480981907668
2022-12-23,1.0,1.0,1.0,0.9422402392071492,0.9422402392071492
2022-12-26,1.0,1.0,1.0,0.9432118384005137,0.9432118384005137
2022-12-27,1.0,1.0,1.0,0.9459704197674883,0.9459704197674883
2022-12-28,1.0,1.0,1.0,0.9404712227398189,0.9404712227398189
2022-12-29,1.0,1.0,1.0,0.9347879799471355,0.9347879799471355
2023-01-02,1.0,1.0,1.0,0.93232926976477,0.93232926976477
2023-01-03,1.0,1.0,1.0,0.9332940834761967,0.9332940834761967
2023-01-04,1.0,1.0,1.0,0.9344738871404024,0.9344738871404024
2023-01-05,1.0,1.0,1.0,0.9339997110448554,0.9339997110448554
2023-01-06,1.0,1.0,1.0,0.9368076815302683,0.9368076815302683
2023-01-09,1.0,1.0,1.0,0.9420178910786892,0.9420178910786892
2023-01-10,1.0,1.0,1.0,0.9412943835052592,0.9412943835052592
2023-01-11,1.0,1.0,1.0,0.942753433899938,0.942753433899938
2023-01-12,1.0,1.0,1.0,0.9427393098860419,0.9427393098860419
2023-01-13,1.0,1.0,1.0,0.94510436657471,0.94510436657471
2023-01-16,1.0,1.0,1.0,0.9461304266931551,0.9461304266931551
2023-01-17,1.0,1.0,1.0,0.9452595184214228,0.9452595184214228
2023-01-18,1.0,1.0,1.0,0.9450565735465102,0.9450565735465102
2023-01-19,1.0,1.0,1.0,0.945329626397856,0.945329626397856
2023-01-20,1.0,1.0,1.0,0.9470493983564391,0.9470493983564391
2023-01-25,1.0,1.0,1.0,0.9511343101891577,0.9511343101891577
2023-01-26,1.0,1.0,1.0,0.9541472975498153,0.9541472975498153
2023-01-27,1.0,1.0,1.0,0.9553521217123193,0.9553521217123193
2023-01-30,1.0,1.0,1.0,0.9524599323444953,0.9524599323444953
2023-01-31,1.0,1.0,1.0,0.951237659847216,0.951237659847216
2023-02-01,1.0,1.0,1.0,0.9568276100623623,0.9568276100623623
2023-02-02,1.0,1.0,1.0,0.9593876615826693,0.9593876615826693
2023-02-03,1.0,1.0,1.0,0.9597787368650033,0.9597787368650033
2023-02-06,1.0,1.0,1.0,0.9563057575105434,0.9563057575105434
2023-02-07,1.0,1.0,1.0,0.9578529537813429,0.9578529537813429
2023-02-08,1.0,1.0,1.0,0.9620938527230479,0.9620938527230479
2023-02-09,1.0,1.0,1.0,0.9614412612371798,0.9614412612371798
2023-02-10,1.0,1.0,1.0,0.9576023265028469,0.9576023265028469
2023-02-13,1.0,1.0,1.0,0.9569837598857043,0.9569837598857043
2023-02-14,1.0,1.0,1.0,0.9586225188849659,0.9586225188849659
2023-02-15,1.0,1.0,1.0,0.9529314974861691,0.9529314974861691
2023-02-16,1.0,1.0,1.0,0.9583443969357165,0.9583443969357165
2023-02-17,1.0,1.0,1.0,0.9535366041544798,0.9535366041544798
2023-02-20,1.0,1.0,1.0,0.9552349800052284,0.9552349800052284
2023-02-21,1.0,1.0,1.0,0.9563955098463609,0.9563955098463609
2023-02-22,1.0,1.0,1.0,0.9509729625865527,0.9509729625865527
2023-02-23,1.0,1.0,1.0,0.9531517517954119,0.9531517517954119
2023-02-24,1.0,1.0,1.0,0.9540437851090452,0.9540437851090452
2023-02-27,1.0,1.0,1.0,0.954340649907523,0.954340649907523
2023-02-28,1.0,1.0,1.0,0.9560149642900757,0.9560149642900757
2023-03-02,1.0,1.0,1.0,0.9557405804735091,0.9557405804735091
2023-03-03,1.0,1.0,1.0,0.9577664676918165,0.9577664676918165
2023-03-06,1.0,1.0,1.0,0.9619019511881647,0.9619019511881647
2023-03-07,1.0,1.0,1.0,0.9619971537670337,0.9619971537670337
2023-03-08,1.0,1.0,1.0,0.9588545643552109,0.9588545643552109
2023-03-09,1.0,1.0,1.0,0.9585822523054328,0.9585822523054328
2023-03-10,1.0,1.0,1.0,0.9522323898794592,0.9522323898794592
2023-03-13,1.0,1.0,1.0,0.9529287232803527,0.9529287232803527
2023-03-14,1.0,1.0,1.0,0.9433578454358237,0.9433578454358237
2023-03-15,1.0,1.0,1.0,0.9512255404146577,0.9512255404146577
2023-03-16,1.0,1.0,1.0,0.9512834138862021,0.9512834138862021
2023-03-17,1.0,1.0,1.0,0.9559000799925963,0.9559000799925963
2023-03-20,1.0,1.0,1.0,0.957381898234262,0.957381898234262
2023-03-21,1.0,1.0,1.0,0.9573831851571455,0.9573831851571455
2023-03-22,1.0,1.0,1.0,0.960730437674507,0.960730437674507
2023-03-23,1.0,1.0,1.0,0.9593052799778473,0.9593052799778473
2023-03-24,1.0,1.0,1.0,0.9627822036606766,0.9627822036606766
2023-03-27,1.0,1.0,1.0,0.9640031751764357,0.9640031751764357
2023-03-28,1.0,1.0,1.0,0.969395134819344,0.969395134819344
2023-03-29,1.0,1.0,1.0,0.9712551834303208,0.9712551834303208
2023-03-30,1.0,1.0,1.0,0.9729688326113536,0.9729688326113536
2023-03-31,1.0,1.0,1.0,0.9746902040564851,0.9746902040564851
2023-04-03,1.0,1.0,1.0,0.9798839713611056,0.9798839713611056
2023-04-04,1.0,1.0,1.0,0.9814552988135621,0.9814552988135621
2023-04-05,1.0,1.0,1.0,0.9838566438465927,0.9838566438465927
2023-04-06,1.0,1.0,1.0,0.9792070763712124,0.9792070763712124
2023-04-07,1.0,1.0,1.0,0.984628677830483,0.984628677830483
2023-04-10,1.0,1.0,1.0,0.9844054615715658,0.9844054615715658
2023-04-11,1.0,1.0,1.0,0.9894768641818502,0.9894768641818502
2023-04-12,1.0,1.0,1.0,0.9891907342619454,0.9891907342619454
2023-04-13,1.0,1.0,1.0,0.9850181882619989,0.9850181882619989
2023-04-14,1.0,1.0,1.0,0.9868694213475419,0.9868694213475419
2023-04-17,1.0,1.0,1.0,0.9890013111564904,0.9890013111564904
2023-04-18,1.0,1.0,1.0,0.9897516171630417,0.9897516171630417
2023-04-19,1.0,1.0,1.0,0.9947234982152247,0.9947234982152247
2023-04-20,1.0,1.0,1.0,0.989413133365677,0.989413133365677
2023-04-21,1.0,1.0,1.0,0.9870523753277868,0.9870523753277868
2023-04-24,1.0,1.0,1.0,0.9840529644325365,0.9840529644325365
2023-04-25,1.0,1.0,1.0,0.9812389253816244,0.9812389253816244
2023-04-26,1.0,1.0,1.0,0.9784843407590567,0.9784843407590567
2023-04-27,1.0,1.0,1.0,0.9794325180730287,0.9794325180730287
2023-04-28,1.0,1.0,1.0,0.9806873039245347,0.9806873039245347
2023-05-02,1.0,1.0,1.0,0.984507719815062,0.984507719815062
2023-05-03,1.0,1.0,1.0,0.9842674655961421,0.9842674655961421
2023-05-04,1.0,1.0,1.0,0.9833914200808783,0.9833914200808783
2023-05-08,1.0,1.0,1.0,0.9834949748957734,0.9834949748957734
2023-05-09,1.0,1.0,1.0,0.9831996342146283,0.9831996342146283
2023-05-10,1.0,1.0,1.0,0.9819802874793074,0.9819802874793074
2023-05-11,1.0,1.0,1.0,0.9826004454025112,0.9826004454025112
2023-05-12,1.0,1.0,1.0,0.9822991106282867,0.9822991106282867
2023-05-15,1.0,1.0,1.0,0.9802917855508126,0.9802917855508126
2023-05-16,1.0,1.0,1.0,0.9789160003605009,0.9789160003605009
2023-05-17,1.0,1.0,1.0,0.9835057052635571,0.9835057052635571
2023-05-18,1.0,1.0,1.0,0.9875956338427376,0.9875956338427376
2023-05-19,1.0,1.0,1.0,0.9889280082555328,0.9889280082555328
2023-05-22,1.0,1.0,1.0,0.9887279781216343,0.9887279781216343
2023-05-23,1.0,1.0,1.0,0.9885612695262747,0.9885612695262747
2023-05-24,1.0,1.0,1.0,0.9878144271434266,0.9878144271434266
2023-05-25,1.0,1.0,1.0,0.9867318622817061,0.9867318622817061
2023-05-26,1.0,1.0,1.0,0.9861456631884866,0.9861456631884866
2023-05-30,1.0,1.0,1.0,0.9891726075650685,0.9891726075650685
2023-05-31,1.0,1.0,1.0,0.9883021562246529,0.9883021562246529
2023-06-01,1.0,1.0,1.0,0.9898999846737809,0.9898999846737809
2023-06-02,1.0,1.0,1.0,0.992091605600408,0.992091605600408
2023-06-05,1.0,1.0,1.0,0.9927671542140591,0.9927671542140591
2023-06-07,1.0,1.0,1.0,0.9943088096210098,0.9943088096210098
2023-06-08,1.0,1.0,1.0,0.9930436098753799,0.9930436098753799
2023-06-09,1.0,1.0,1.0,0.9956535032749557,0.9956535032749557
2023-06-12,1.0,1.0,1.0,0.9945667922419675,0.9945667922419675
2023-06-13,1.0,1.0,1.0,0.9965029565957504,0.9965029565957504
2023-06-14,0.9808131707300938,1.0,1.0,0.97947829059981,0.97947829059981
2023-06-15,0.9800285201935097,1.0,1.0,0.9790175826546477,0.9790175826546477
2023-06-16,0.9800285201935097,1.0,1.0,0.9818348077000774,0.9818348077000774
2023-06-19,0.9800285201935097,1.0,1.0,0.983244873049122,0.983244873049122
2023-06-20,0.9800285201935097,1.0,1.0,0.983245991214106,0.983245991214106
2023-06-21,0.9800285201935097,1.0,1.0,0.980806072121707,0.980806072121707
2023-06-22,0.9800285201935097,1.0,1.0,0.978865862479191,0.978865862479191
2023-06-23,0.9783405689053581,1.0,1.0,0.9737402084889395,0.9737402084889395
2023-06-26,0.9775578964502338,1.0,1.0,0.976294568895864,0.976294568895864
2023-06-27,0.9775578964502338,1.0,1.0,0.9706096920932539,0.9706096920932539
2023-06-28,0.9775578964502338,1.0,1.0,0.9702412858170741,0.9702412858170741
2023-06-29,0.9775578964502338,1.0,1.0,0.9697804949987752,0.9697804949987752
2023-06-30,0.9775578964502338,1.0,1.0,0.9730358139179333,0.9730358139179333
2023-07-03,0.9775578964502338,1.0,1.0,0.9763417195410002,0.9763417195410002
2023-07-04,0.9775578964502338,1.0,1.0,0.976978688798438,0.976978688798438
2023-07-05,0.9775578964502338,1.0,1.0,0.9762774801753531,0.9762774801753531
2023-07-06,0.9775578964502338,1.0,1.0,0.9701668124161595,0.9701668124161595
2023-07-07,0.9775578964502338,1.0,1.0,0.96834181549684,0.96834181549684
2023-07-10,0.9775578964502338,1.0,1.0,0.9666809751612233,0.9666809751612233
2023-07-11,0.9775578964502338,1.0,1.0,0.9707910215895557,0.9707910215895557
2023-07-12,0.9775578964502338,1.0,1.0,0.9719460624711059,0.9719460624711059
2023-07-13,0.9775578964502338,1.0,1.0,0.9742198636421359,0.9742198636421359
2023-07-14,0.9775578964502338,1.0,1.0,0.9765965441111164,0.9765965441111164
2023-07-17,0.9775578964502338,1.0,1.0,0.9766244246417143,0.9766244246417143
2023-07-18,0.9775578964502338,1.0,1.0,0.9762028542075692,0.9762028542075692
2023-07-19,0.9775578964502338,1.0,1.0,0.9748559930847465,0.9748559930847465
2023-07-20,0.9775578964502338,1.0,1.0,0.9769196442269393,0.9769196442269393
2023-07-21,0.9775578964502338,1.0,1.0,0.9762129444322641,0.9762129444322641
2023-07-24,0.9775578964502338,1.0,1.0,0.9751673118312614,0.9751673118312614
2023-07-25,0.9775578964502338,1.0,1.0,0.9732771519669561,0.9732771519669561
2023-07-26,0.9775578964502338,1.0,1.0,0.9641235846426406,0.9641235846426406
2023-07-27,0.9775578964502338,1.0,1.0,0.9685537050130413,0.9685537050130413
2023-07-28,0.9775578964502338,1.0,1.0,0.9726378851184015,0.9726378851184015
2023-07-31,0.9775578964502338,1.0,1.0,0.9755166997025635,0.9755166997025635
2023-08-01,0.9775578964502338,1.0,1.0,0.9778042566742536,0.9778042566742536
2023-08-02,0.9775578964502338,1.0,1.0,0.9692100563609375,0.9692100563609375
2023-08-03,0.9775578964502338,1.0,1.0,0.9656941540870034,0.9656941540870034
2023-08-04,0.9775578964502338,1.0,1.0,0.9662635791623319,0.9662635791623319
2023-08-07,0.9775578964502338,1.0,1.0,0.9621004073099866,0.9621004073099866
2023-08-08,0.9775578964502338,1.0,1.0,0.9627329618968786,0.9627329618968786
2023-08-09,0.9775578964502338,1.0,1.0,0.9675603561154067,0.9675603561154067
2023-08-10,0.9775578964502338,1.0,1.0,0.9643871040122339,0.9643871040122339
2023-08-11,0.9775578964502338,1.0,1.0,0.9668330844703689,0.9668330844703689
2023-08-14,0.9775578964502338,1.0,1.0,0.9667255656529526,0.9667255656529526
2023-08-16,0.9775578964502338,1.0,1.0,0.9597690107415217,0.9597690107415217
2023-08-17,0.9775578964502338,1.0,1.0,0.9603155167281698,0.9603155167281698
2023-08-18,0.9775578964502338,1.0,1.0,0.9569559210341029,0.9569559210341029
2023-08-21,0.9775578964502338,1.0,1.0,0.9579916328301371,0.9579916328301371
2023-08-22,0.9775578964502338,1.0,1.0,0.9571602561392313,0.9571602561392313
2023-08-23,0.9775578964502338,1.0,1.0,0.9558950799372425,0.9558950799372425
2023-08-24,0.9775578964502338,1.0,1.0,0.962203619260391,0.962203619260391
2023-08-25,0.9775578964502338,1.0,1.0,0.9557869596816024,0.9557869596816024
2023-08-28,0.9775578964502338,1.0,1.0,0.9592636701038723,0.9592636701038723
2023-08-29,0.9775578964502338,1.0,1.0,0.9626830682339869,0.9626830682339869
2023-08-30,0.9775578964502338,1.0,1.0,0.9652716001125963,0.9652716001125963
2023-08-31,0.9775578964502338,1.0,1.0,0.9661635677599497,0.9661635677599497
2023-09-01,0.9775578964502338,1.0,1.0,0.9642582568843556,0.9642582568843556
2023-09-04,0.9775578964502338,1.0,1.0,0.964166879361283,0.964166879361283
2023-09-05,0.9775578964502338,1.0,1.0,0.9656293195867576,0.9656293195867576
2023-09-06,0.9775578964502338,1.0,1.0,0.9633012665244192,0.9633012665244192
2023-09-07,0.9775578964502338,1.0,1.0,0.9599294928364491,0.9599294928364491
2023-09-08,0.9775578964502338,1.0,1.0,0.9605336119171927,0.9605336119171927
2023-09-11,0.9775578964502338,1.0,1.0,0.9621557458866871,0.9621557458866871
2023-09-12,0.9775578964502338,1.0,1.0,0.9566683163018476,0.9566683163018476
2023-09-13,0.9775578964502338,1.0,1.0,0.9540360129943312,0.9540360129943312
2023-09-14,0.9775578964502338,1.0,1.0,0.957847862318531,0.957847862318531
2023-09-15,0.9775578964502338,1.0,1.0,0.960216081481173,0.960216081481173
2023-09-18,0.9775578964502338,1.0,1.0,0.9575060149454344,0.9575060149454344
2023-09-19,0.9775578964502338,1.0,1.0,0.9580627755033038,0.9580627755033038
2023-09-20,0.9775578964502338,1.0,1.0,0.9573143651418452,0.9573143651418452
2023-09-21,0.9775578964502338,1.0,1.0,0.9509936828269869,0.9509936828269869
2023-09-22,0.9775578964502338,1.0,1.0,0.9494324786941837,0.9494324786941837
2023-09-25,0.9775578964502338,1.0,1.0,0.9450726979211352,0.9450726979211352
2023-09-26,0.9775578964502338,1.0,1.0,0.9436723097726473,0.9436723097726473
2023-09-27,0.9775578964502338,1.0,1.0,0.94548414786684,0.94548414786684
2023-10-04,0.9775578964502338,1.0,1.0,0.9376440038459335,0.9376440038459335
2023-10-05,0.9775578964502338,1.0,1.0,0.9358222986278335,0.9358222986278335
2023-10-06,0.9775578964502338,1.0,1.0,0.9386204735422163,0.9386204735422163
2023-10-10,0.9775578964502338,1.0,1.0,0.9350860051999814,0.9350860051999814
2023-10-11,0.9775578964502338,1.0,1.0,0.9347831572472654,0.9347831572472654
2023-10-12,0.9775578964502338,1.0,1.0,0.9378349973862248,0.9378349973862248
2023-10-13,0.9775578964502338,1.0,1.0,0.9359834632458119,0.9359834632458119
2023-10-16,0.9775578964502338,1.0,1.0,0.9344123502531473,0.9344123502531473
2023-10-17,0.9775578964502338,1.0,1.0,0.9359420913693581,0.9359420913693581
2023-10-18,0.9775578964502338,1.0,1.0,0.9363304616311778,0.9363304616311778
2023-10-19,0.9775578964502338,1.0,1.0,0.9287589918210736,0.9287589918210736
2023-10-20,0.9775578964502338,1.0,1.0,0.9240430787551731,0.9240430787551731
2023-10-23,0.9775578964502338,1.0,1.0,0.9205338132274532,0.9205338132274532
2023-10-24,0.9775578964502338,1.0,1.0,0.92375157596409,0.92375157596409
2023-10-25,0.9775578964502338,1.0,1.0,0.9233591030904151,0.9233591030904151
2023-10-26,0.9775578964502338,1.0,1.0,0.9158326533632459,0.9158326533632459
2023-10-27,0.9775578964502338,1.0,1.0,0.916452795744787,0.916452795744787
2023-10-30,0.9775578964502338,1.0,1.0,0.9199542443824791,0.9199542443824791
2023-10-31,0.9775578964502338,1.0,1.0,0.9165425676233067,0.9165425676233067
2023-11-01,0.9775578964502338,1.0,1.0,0.9178658236731705,0.9178658236731705
2023-11-02,0.9775578964502338,1.0,1.0,0.9229843905588326,0.9229843905588326
2023-11-03,0.9775578964502338,1.0,1.0,0.9235581906822528,0.9235581906822528
2023-11-06,0.9775578964502338,1.0,1.0,0.9307540941111234,0.9307540941111234
2023-11-07,0.9775578964502338,1.0,1.0,0.9271449004903175,0.9271449004903175
2023-11-08,0.9775578964502338,1.0,1.0,0.9240606718748254,0.9240606718748254
2023-11-09,0.9775578964502338,1.0,1.0,0.923781708818428,0.923781708818428
2023-11-10,0.9775578964502338,1.0,1.0,0.9223848156637697,0.9223848156637697
2023-11-13,0.9775578964502338,1.0,1.0,0.9196808201678408,0.9196808201678408
2023-11-14,0.9775578964502338,1.0,1.0,0.923687371877127,0.923687371877127
2023-11-15,0.9775578964502338,1.0,1.0,0.9285217207706339,0.9285217207706339
2023-11-16,0.9775578964502338,1.0,1.0,0.9294044762714865,0.9294044762714865
2023-11-17,0.9775578964502338,1.0,1.0,0.925607340773691,0.925607340773691
2023-11-20,0.9775578964502338,1.0,1.0,0.927855748346226,0.927855748346226
2023-11-21,0.9775578964502338,1.0,1.0,0.930143974677517,0.930143974677517
2023-11-22,0.9775578964502338,1.0,1.0,0.929653200396098,0.929653200396098
2023-11-23,0.9775578964502338,1.0,1.0,0.930397567162478,0.930397567162478
2023-11-24,0.9775578964502338,1.0,1.0,0.9298862024568418,0.9298862024568418
2023-11-27,0.9775578964502338,1.0,1.0,0.9296415349196119,0.9296415349196119
2023-11-28,0.9775578964502338,1.0,1.0,0.9319819554068843,0.9319819554068843
2023-11-29,0.9775578964502338,1.0,1.0,0.9320283046085244,0.9320283046085244
2023-11-30,0.9775578964502338,1.0,1.0,0.9337751213805114,0.9337751213805114
2023-12-01,0.9775578964502338,1.0,1.0,0.9335364866881951,0.9335364866881951
2023-12-04,0.9775578964502338,1.0,1.0,0.9336226255549854,0.9336226255549854
2023-12-05,0.9775578964502338,1.0,1.0,0.9312097748668781,0.9312097748668781
2023-12-06,0.9775578964502338,1.0,1.0,0.9336426663496189,0.9336426663496189
2023-12-07,0.9775578964502338,1.0,1.0,0.9325592200391839,0.9325592200391839
2023-12-08,0.9775578964502338,1.0,1.0,0.935230730358507,0.935230730358507
2023-12-11,0.9775578964502338,1.0,1.0,0.936005952611299,0.936005952611299
2023-12-12,0.9775578964502338,1.0,1.0,0.9389258419510734,0.9389258419510734
2023-12-13,0.9775578964502338,1.0,1.0,0.9393461105877975,0.9393461105877975
2023-12-14,0.9775578964502338,1.0,1.0,0.9412643381158572,0.9412643381158572
2023-12-15,0.9775578964502338,1.0,1.0,0.9414850947621775,0.9414850947621775
2023-12-18,0.9775578964502338,1.0,1.0,0.9456315021712784,0.9456315021712784
2023-12-19,0.9775578964502338,1.0,1.0,0.9459834765536803,0.9459834765536803
2023-12-20,0.9775578964502338,1.0,1.0,0.9498958142825257,0.9498958142825257
2023-12-21,0.9775578964502338,1.0,1.0,0.9482101037062903,0.9482101037062903
2023-12-22,0.9775578964502338,1.0,1.0,0.9478215669022282,0.9478215669022282
2023-12-26,0.9775578964502338,1.0,1.0,0.9484841434691372,0.9484841434691372
2023-12-27,0.9775578964502338,1.0,1.0,0.9483870452374537,0.9483870452374537
2023-12-28,0.9775578964502338,1.0,1.0,0.9520678936627022,0.9520678936627022
2024-01-02,0.9775578964502338,1.0,1.0,0.9553023411303494,0.9553023411303494
2024-01-03,0.9775578964502338,1.0,1.0,0.9508088999566239,0.9508088999566239
2024-01-04,0.9775578964502338,1.0,1.0,0.94712036128581,0.94712036128581
2024-01-05,0.9775578964502338,1.0,1.0,0.9474684539763463,0.9474684539763463
2024-01-08,0.9775578964502338,1.0,1.0,0.9472868194188794,0.9472868194188794
2024-01-09,0.9775578964502338,1.0,1.0,0.9487118880173449,0.9487118880173449
2024-01-10,0.9775578964502338,1.0,1.0,0.9465013981323895,0.9465013981323895
2024-01-11,0.9775578964502338,1.0,1.0,0.947053473588127,0.947053473588127
2024-01-12,0.9775578964502338,1.0,1.0,0.9442141048064557,0.9442141048064557
2024-01-15,0.9775578964502338,1.0,1.0,0.9446915636161218,0.9446915636161218
2024-01-16,0.9775578964502338,1.0,1.0,0.9428141547050878,0.9428141547050878
2024-01-17,0.9775578964502338,1.0,1.0,0.9370157475183688,0.9370157475183688
2024-01-18,0.9775578964502338,1.0,1.0,0.938303118551527,0.938303118551527
2024-01-19,0.9775578964502338,1.0,1.0,0.9419019419322716,0.9419019419322716
2024-01-22,0.9775578964502338,1.0,1.0,0.9460493351157043,0.9460493351157043
2024-01-23,0.9775578964502338,1.0,1.0,0.9446626900920649,0.9446626900920649
2024-01-24,0.9775578964502338,1.0,1.0,0.9431585320603871,0.9431585320603871
2024-01-25,0.9775578964502338,1.0,1.0,0.9415077522665382,0.9415077522665382
2024-01-26,0.9775578964502338,1.0,1.0,0.9430649906381654,0.9430649906381654
2024-01-29,0.9775578964502338,1.0,1.0,0.9409702154236418,0.9409702154236418
2024-01-30,0.9775578964502338,1.0,1.0,0.9420793431405867,0.9420793431405867
2024-01-31,0.9775578964502338,1.0,1.0,0.9405660145007959,0.9405660145007959
2024-02-01,0.9775578964502338,1.0,1.0,0.945962117737302,0.945962117737302
2024-02-02,0.9775578964502338,1.0,1.0,0.9512444965717809,0.9512444965717809
2024-02-05,0.9775578964502338,1.0,1.0,0.948893332770225,0.948893332770225
2024-02-06,0.9775578964502338,1.0,1.0,0.9460458642947915,0.9460458642947915
2024-02-07,0.9775578964502338,1.0,1.0,0.9523029937996301,0.9523029937996301
2024-02-08,0.9775578964502338,1.0,1.0,0.9539301270706888,0.9539301270706888
2024-02-13,0.9775578964502338,1.0,1.0,0.9587868556772795,0.9587868556772795
2024-02-14,0.9775578964502338,1.0,1.0,0.9574861383582803,0.9574861383582803
2024-02-15,0.9775578964502338,1.0,1.0,0.9567252922905681,0.9567252922905681
2024-02-16,0.9775578964502338,1.0,1.0,0.9589823400039835,0.9589823400039835
2024-02-19,0.9775578964502338,1.0,1.0,0.9620084750419958,0.9620084750419958
2024-02-20,0.9775578964502338,1.0,1.0,0.9590073500716003,0.9590073500716003
2024-02-21,0.9775578964502338,1.0,1.0,0.957626696754611,0.957626696754611
2024-02-22,0.9775578964502338,1.0,1.0,0.958128725146034,0.958128725146034
2024-02-23,0.9775578964502338,1.0,1.0,0.9602461646775636,0.9602461646775636
2024-02-26,0.9775578964502338,1.0,1.0,0.9569084791037705,0.9569084791037705
2024-02-27,0.9775578964502338,1.0,1.0,0.9516607835738753,0.9516607835738753
2024-02-28,0.9775578964502338,1.0,1.0,0.9555603232545934,0.9555603232545934
2024-02-29,0.9775578964502338,1.0,1.0,0.9549913555363477,0.9549913555363477
2024-03-04,0.9775578964502338,1.0,1.0,0.960424303381874,0.960424303381874
2024-03-05,0.9775578964502338,1.0,1.0,0.9608552664022509,0.9608552664022509
2024-03-06,0.9775578964502338,1.0,1.0,0.9614405927753717,0.9614405927753717
2024-03-07,0.9775578964502338,1.0,1.0,0.9595017335628919,0.9595017335628919
2024-03-08,0.9775578964502338,1.0,1.0,0.9638507160070494,0.9638507160070494
2024-03-11,0.9775578964502338,1.0,1.0,0.959548543723098,0.959548543723098
2024-03-12,0.9775578964502338,1.0,1.0,0.9623556389680331,0.9623556389680331
2024-03-13,0.9775578964502338,1.0,1.0,0.9652089572030075,0.9652089572030075
2024-03-14,0.9775578964502338,1.0,1.0,0.9664790996238602,0.9664790996238602
2024-03-15,0.9775578964502338,1.0,1.0,0.9643300422246404,0.9643300422246404
2024-03-18,0.9775578964502338,1.0,1.0,0.9664058802630557,0.9664058802630557
2024-03-19,0.9775578964502338,1.0,1.0,0.9635846028894115,0.9635846028894115
2024-03-20,0.9775578964502338,1.0,1.0,0.9663501354408427,0.9663501354408427
2024-03-21,0.9775578964502338,1.0,1.0,0.9719230602074143,0.9719230602074143
2024-03-22,0.9775578964502338,1.0,1.0,0.9721755115104393,0.9721755115104393
2024-03-25,0.9775578964502338,1.0,1.0,0.9733517953129824,0.9733517953129824
2024-03-26,0.9775578964502338,1.0,1.0,0.9753526314332109,0.9753526314332109
2024-03-27,0.9775578964502338,1.0,1.0,0.9743763862564442,0.9743763862564442
2024-03-28,0.9775578964502338,1.0,1.0,0.974258160264929,0.974258160264929
2024-03-29,0.9775578964502338,1.0,1.0,0.9754955785581629,0.9754955785581629
2024-04-01,0.9775578964502338,1.0,1.0,0.9768391446273654,0.9768391446273654
2024-04-02,0.9775578964502338,1.0,1.0,0.9723220565915894,0.9723220565915894
2024-04-03,0.9775578964502338,1.0,1.0,0.969165537991038,0.969165537991038
2024-04-04,0.9775578964502338,1.0,1.0,0.9735422824506883,0.9735422824506883
2024-04-05,0.9775578964502338,1.0,1.0,0.9697125308283514,0.9697125308283514
2024-04-08,0.9775578964502338,1.0,1.0,0.9697946614623679,0.9697946614623679
2024-04-09,0.9775578964502338,1.0,1.0,0.9687651637244041,0.9687651637244041
2024-04-11,0.9775578964502338,1.0,1.0,0.9675975187519258,0.9675975187519258
2024-04-12,0.9775578964502338,1.0,1.0,0.9696706534992932,0.9696706534992932
2024-04-15,0.9775578964502338,1.0,1.0,0.9676454587495489,0.9676454587495489
2024-04-16,0.9775578964502338,1.0,1.0,0.9602027558039898,0.9602027558039898
2024-04-17,0.9775578964502338,1.0,1.0,0.9580546324149469,0.9580546324149469
2024-04-18,0.9775578964502338,1.0,1.0,0.964375791719846,0.964375791719846
2024-04-19,0.9775578964502338,1.0,1.0,0.9588659876060878,0.9588659876060878
2024-04-22,0.9775578964502338,1.0,1.0,0.9616189935934131,0.9616189935934131
2024-04-23,0.9775578964502338,1.0,1.0,0.9636679055933152,0.9636679055933152
2024-04-24,0.9775578964502338,1.0,1.0,0.9701385967815739,0.9701385967815739
2024-04-25,0.9775578964502338,1.0,1.0,0.9664363284859215,0.9664363284859215
