date,Daily Top20,Weekly Top20,Weekly Buffer 20/25
2025-06-27,1.1280196333980366,1.1041912869911967,1.0937845801761712
2025-06-30,1.134078058066549,1.1101217331765278,1.0995230202397381
2025-07-01,1.1432958519702028,1.1211560025541174,1.1078477845073975
2025-07-02,1.1346234134705169,1.112831430454131,1.0995572474581465
2025-07-03,1.1405959495310687,1.1200156888636525,1.1035836122016691
2025-07-04,1.1131600602677947,1.0962461977781468,1.079557574529011
2025-07-07,1.1229322985275418,1.1057296680444688,1.088798391656997
2025-07-08,1.149518013070789,1.1307544887582932,1.1143607715757096
2025-07-09,1.1746947865198047,1.1463587082263458,1.1292772294030589
2025-07-10,1.204726121839959,1.173380731216217,1.1557267503567075
2025-07-11,1.2035157434096828,1.1703611103479772,1.1531897306566063
2025-07-14,1.2272388394913674,1.1931202975355761,1.1755730868267709
2025-07-15,1.2380236498088946,1.2074667539707444,1.1890794893356902
2025-07-16,1.2219041914580484,1.1928228505970964,1.175062425192497
2025-07-17,1.2126972391513513,1.187836374643798,1.169559111176739
2025-07-18,1.202116175797888,1.179362548926383,1.1592085388382913
2025-07-21,1.1964504627524126,1.173658191081531,1.1542652186029838
2025-07-22,1.182195908869181,1.1596751851434657,1.142573166301422
2025-07-23,1.1805364792583721,1.15804736751467,1.1404045738356108
2025-07-24,1.173198045938728,1.1508487306772597,1.1332291432749717
2025-07-25,1.1739558038294562,1.1515920533496118,1.1337361119337315
2025-07-28,1.1645608143946855,1.1423760376026022,1.1242978128545071
2025-07-29,1.1699030418100402,1.1476164960752644,1.128501956558486
2025-07-30,1.1627799398192569,1.1406290885246335,1.1208450001840715
2025-07-31,1.1661599503754678,1.143944710189498,1.1225583535399113
2025-08-01,1.1338104477406152,1.1122114626152813,1.0922817289294284
2025-08-04,1.1319443973095957,1.110380960273965,1.0905395260332937
2025-08-05,1.1533680993080448,1.1313965427126444,1.111926275492733
2025-08-06,1.1550944090486552,1.133089966410898,1.1130089826179883
2025-08-07,1.1572751172566584,1.1352291323273822,1.115762607763946
2025-08-08,1.156464464727992,1.1344339226550975,1.1155597215864803
2025-08-11,1.1565160034185178,1.1344844795382918,1.1140250088687649
2025-08-12,1.146040031214079,1.1242080736443136,1.1027619441777643
2025-08-13,1.1541969131237,1.1322095677010655,1.112824308422534
2025-08-14,1.1469892113561686,1.1251391719916808,1.1061595023328104
2025-08-18,1.1280845707078144,1.1065946630152275,1.087390664121737
2025-08-19,1.1172021115982356,1.0959195137544009,1.0778852523569153
2025-08-20,1.1014130361000773,1.0804312186975475,1.06189736128857
2025-08-21,1.104089466624691,1.0830566634659393,1.0646268856702605
2025-08-22,1.1117533473712968,1.0905745479866522,1.072001017659283
2025-08-25,1.1277634337732907,1.106279643709877,1.0870187962594255
2025-08-26,1.1207512027129065,1.0994009950085815,1.0808561851239022
2025-08-27,1.1275437383973093,1.1060641335106747,1.0874514615198447
2025-08-28,1.1367652276093405,1.115109954198288,1.09604053199191
2025-08-29,1.1373549636763547,1.11568845584727,1.096432575616214
2025-09-01,1.1244371347775144,1.103016710405143,1.083976056495921
2025-09-02,1.1279850673567466,1.1064970551938786,1.086554345320763
2025-09-03,1.1318672777607572,1.1103053098454645,1.0892775008827147
2025-09-04,1.1414029821582155,1.1196593599480176,1.095387494625861
2025-09-05,1.1515112056368824,1.129575022695749,1.1064836398878426
2025-09-08,1.1602879659558094,1.1381845865349163,1.1142530303404314
2025-09-09,1.1857256252662434,1.1631376607666324,1.1363865354318263
2025-09-10,1.2153447575318566,1.1921925512769282,1.166018108484587
2025-09-11,1.2183003007292643,1.195091791647276,1.169376158805263
2025-09-12,1.244681270511998,1.220970206373241,1.1962749319557215
2025-09-15,1.2608000946124998,1.236781968351782,1.2118327997683846
2025-09-16,1.274278744900346,1.2508622370316806,1.2255800396474288
2025-09-17,1.2605992865786562,1.2380586867010885,1.2131835545328218
2025-09-18,1.2750897327088224,1.2522230094842672,1.2285427284870114
2025-09-19,1.2786904525188358,1.2564654477238568,1.232168060553095
2025-09-22,1.285706240889028,1.2632141169212847,1.2406015000456154
2025-09-23,1.279582671119487,1.2571976727812237,1.2347044938086096
2025-09-24,1.2694438259510976,1.247236196404526,1.2216340635370875
2025-09-25,1.252709065855804,1.2307941939288682,1.2069904506479956
2025-09-26,1.2191089059194897,1.1977818346414029,1.1754723603729944
2025-09-29,1.2426218178829336,1.2208834121071943,1.1980046807129754
2025-09-30,1.2439909407804945,1.222403392125305,1.1987086462779737
2025-10-01,1.2501069867834202,1.2282438996910927,1.2055688068358488
2025-10-02,1.2930573667942717,1.2704431216740686,1.2427214840610652
2025-10-10,1.3090626891821409,1.2861685274139976,1.2729746479456707
2025-10-13,1.3002673538387268,1.2775270134511953,1.2628234949753943
2025-10-14,1.26808149828011,1.2459040554450749,1.2328104284098091
2025-10-15,1.296815446786089,1.2741354767071185,1.2638289036887693
2025-10-16,1.2976771035941919,1.274982064022739,1.2659119048924259
2025-10-17,1.2896952043905552,1.2671397600371885,1.2586214130951334
2025-10-20,1.3061648935296193,1.2833214112308304,1.2756132191175646
2025-10-21,1.298677870391384,1.2756460472663196,1.269040096276604
2025-10-22,1.3010527587147906,1.278873389779206,1.2715339583266103
2025-10-23,1.2943887308468698,1.2768262047987105,1.2701984916051536
2025-10-24,1.3154596522923494,1.2975419241503992,1.292141880201666
2025-10-27,1.338644751575652,1.3204112218010342,1.3145267893854256
2025-10-28,1.3304606763980056,1.3146984202480507,1.3087602613803333
2025-10-29,1.3425281056964449,1.326479375997779,1.3210209347939081
2025-10-30,1.3337036375941353,1.3232381555152903,1.3185906627092208
2025-10-31,1.3391302564564307,1.328677562931901,1.3231281927090028
2025-11-03,1.3633590074668707,1.352717194394356,1.3483492741693324
2025-11-04,1.3431490733535303,1.3326650106166675,1.327296488230865
2025-11-05,1.3100888411772038,1.3042405544117421,1.2991223419322204
2025-11-06,1.315461221143646,1.309478887425958,1.3001989496629742
2025-11-07,1.2920750836597679,1.2825532418776533,1.277831750940292
2025-11-10,1.3244015618667495,1.3144570796221562,1.3131472060099676
2025-11-11,1.3310005567093675,1.3208935669156765,1.318285332175159
2025-11-12,1.3509203661710287,1.344958675613767,1.3427367552029021
2025-11-13,1.3492118246935698,1.3430633368067726,1.3446711411223053
2025-11-14,1.3111039089001302,1.305129082446148,1.3059537118959716
2025-11-17,1.3313378478667672,1.325270813409296,1.325159679925849
2025-11-18,1.307700949756756,1.3017416309144691,1.299020417189964
2025-11-19,1.301550436787935,1.2956191464240487,1.2929068327515703
2025-11-20,1.3251715556681198,1.3191326215965153,1.3175611065844526
2025-11-21,1.2962315041536905,1.290324452676741,1.287717323249182
2025-11-24,1.2951916047560825,1.2892892922005779,1.2632584689463486
2025-11-25,1.294404521166221,1.2885057954262404,1.2624785729730068
2025-11-26,1.312203765860528,1.2885057954262404,1.2624785729730068
2025-11-27,1.3341853585253798,1.2885057954262404,1.2624785729730068
2025-11-28,1.3519933170049219,1.2885057954262404,1.2624785729730068
2025-12-01,1.352855285692658,1.2890135834409517,1.2629761039041527
2025-12-02,1.362699061648689,1.2983928282529176,1.2721658922992125
2025-12-03,1.3790455860906548,1.313967954632348,1.2882377946445907
2025-12-04,1.3735322835713477,1.308714826738948,1.2832392327305202
2025-12-05,1.3796507217362621,1.3145445337204897,1.2887719173462835
2025-12-08,1.3918872019569997,1.326203570267005,1.2941239103538278
2025-12-09,1.3888085445155245,1.3232701957200066,1.2912766503425108
2025-12-10,1.3907172509574015,1.3250888296540277,1.2917230234129113
2025-12-11,1.3929016421949498,1.327170138724205,1.295772834493183
2025-12-12,1.4068631622498289,1.340472809886855,1.3000796693652226
2025-12-15,1.3894566162895257,1.323887684766002,1.283892400287727
2025-12-16,1.3620660058024954,1.2977896465279761,1.2604267682346724
2025-12-17,1.3636386907908655,1.299288115975464,1.263277331359763
2025-12-18,1.3539386856437758,1.29004585737894,1.2525910997875924
2025-12-19,1.3640591871827341,1.299688768999212,1.2613387428952696
2025-12-22,1.3979297381711957,1.331960957136765,1.2859438488698243
2025-12-23,1.4032660613074177,1.3370454573645174,1.2843484107189485
2025-12-24,1.3917931586570143,1.326113964902414,1.2751988278265018
2025-12-26,1.3964133087602533,1.3305160885468228,1.2789940957884127
2025-12-29,1.4260817414774973,1.3587844578072874,1.3028954218490667
2025-12-30,1.4361028286977116,1.368332646504417,1.3084835799163528
2026-01-02,1.5033852934666536,1.4324400288177803,1.370268373715945
2026-01-05,1.5488785623969963,1.4757864548742226,1.4135688462463722
2026-01-06,1.567381515192588,1.4930265682670352,1.4303699918679107
2026-01-07,1.568438247554348,1.4939556966222303,1.4318568951557804
2026-01-08,1.5604124033003706,1.4863109865023842,1.4235486757353875
2026-01-09,1.5648040492989654,1.4904940804605809,1.4267592697717635
2026-01-12,1.5787827578051514,1.503808963106934,1.438004112478233
2026-01-13,1.6115164159031918,1.5349881536572187,1.4644276419486724
2026-01-14,1.6432540115450613,1.5652185831179877,1.4880097036257682
2026-01-15,1.6588862591788978,1.5801084810403285,1.5062513482552085
2026-01-16,1.674430401798173,1.5949144579102403,1.5264786076047616
2026-01-19,1.7157627314703583,1.6342839832739027,1.561857992117491
2026-01-20,1.716768773644405,1.6352422501609178,1.5610387040165734
2026-01-21,1.7100248629048247,1.628818596642765,1.5605470461282709
2026-01-22,1.7299915951555491,1.6478371416415327,1.5797459334823372
2026-01-23,1.7670442250542027,1.6831302031300823,1.6142550997073661
2026-01-26,1.7755354581027996,1.6912182014966604,1.620908751307711
2026-01-27,1.81449285440127,1.728325575163696,1.6574735096496473
2026-01-28,1.8733126235021262,1.7843520902396002,1.7105076925825444
2026-01-29,1.9066360700620362,1.816093061168415,1.7387584915969623
2026-01-30,1.957014579450135,1.864079178062111,1.787557317022033
2026-02-02,1.870422386308802,1.7815991056536344,1.7100810703437346
2026-02-03,1.9591157080398298,1.866080527513264,1.7960483769664424
2026-02-04,1.9866830881939996,1.8923387781562147,1.8212508081225054
2026-02-05,1.9491563585656742,1.8606218180186542,1.790172172832076
2026-02-06,1.9230824603011505,1.844605938459707,1.7705551896233107
2026-02-09,1.966688650883916,1.8864076625461934,1.8114423992411648
2026-02-10,1.9898473534859773,1.904060844065508,1.8286714858498163
2026-02-11,2.0011057635849006,1.9124828979870947,1.835751752866708
2026-02-12,2.035617590528035,1.9462934472793185,1.8699046454922608
2026-02-13,2.0349811443122117,1.945670235065562,1.8695437840713165
2026-02-19,2.0683341543664473,1.9771760510010568,1.8964588849086121
2026-02-20,2.102763387198481,2.006240885446527,1.919667495181516
2026-02-23,2.108350756135082,2.011388566744578,1.925061535151528
2026-02-24,2.116438167683122,2.020573778856763,1.934517144759732
2026-02-25,2.1435151854227414,2.0414297932794843,1.9549142290583812
2026-02-26,2.153622767590034,2.055193015018127,1.9709133238950396
2026-02-27,2.141872665478064,2.0402193598820624,1.956765890895353
2026-03-03,2.079566199598315,1.9804910530872348,1.8997619551492442
2026-03-04,2.0655733243007637,1.9671648294069697,1.8861542606022814
